fecha,simbolo,nombre,apertura,maximo,minimo,cierre,volumen,variacion,dolar,ibc
2026-01-06,PGR,PROAGRO,81.99,98.0,81.99,98.0,398225.72,19.53,0.0,3896.77
2026-01-06,PIV.B,"PIVCA CLASE ""B""",21599.0,25918.8,25800.0,25918.8,696837.6,20.0,0.0,3896.77
2026-01-06,PTN,PROTINAL,284.0,340.0,300.0,340.0,2681805.0,19.72,0.0,3896.77
2026-01-06,RST,RON STA. TERESA,115.0,165.55,135.0,165.0,593517.7,43.48,0.0,3896.77
2026-01-06,RST.B,"R.S.TERESA ""B""",107.95,155.1,120.0,155.1,43571.8,43.68,0.0,3896.77
2026-01-06,SVS,"SIVENSA, S.A.",199.97,225.0,225.0,199.97,1125.0,0.0,0.0,3896.77
2026-01-06,TDV.D,CANTV CLASE (D),260.0,435.0,302.0,435.0,4369602.5,67.31,0.0,3896.77
2026-01-06,TPG,T. PALO GRANDE,7.55,10.8,8.95,10.0,1692448.15,32.45,0.0,3896.77
2026-01-05,ABC.A,"BCO. CARIBE ""A""",480.0,550.0,470.0,550.0,312630.0,14.58,0.0,2597.68
2026-01-05,BNC,BCO.NAC.CREDITO,599.0,700.0,650.0,700.0,705450.0,16.86,0.0,2597.68
2026-01-05,BPV,BCO. PROVINCIAL,72.0,86.39,83.75,86.39,633573.75,19.99,0.0,2597.68
2026-01-05,BVCC,BOLSA V. CCAS.,255.0,306.0,270.0,306.0,5742.0,20.0,0.0,2597.68
2026-01-05,BVL,B.DE VENEZUELA,585.0,701.9,700.0,701.0,1198504.5,19.83,0.0,2597.68
2026-01-05,CCP.B,"C.CAPITAL ""B""",55.0,65.0,60.0,65.0,208314.5,18.18,0.0,2597.68
2026-01-05,CCR,CR.CARABOBO,3600.0,4319.0,4319.0,4319.0,17276.0,19.97,0.0,2597.68
2026-01-05,CGQ,CORP.GPO.QUIM.,590.0,599.0,579.0,599.0,256491.0,1.53,0.0,2597.68
2026-01-05,CRM.A,CORIMON C.A.,220.0,255.0,221.0,230.0,123540.0,4.55,0.0,2597.68
2026-01-05,DOM,DOMINGUEZ & CIA,245.0,295.0,249.17,270.0,151772.07,10.2,0.0,2597.68
2026-01-05,EFE,PRODUCTOS EFE,62.0,74.0,62.0,70.0,185142.0,12.9,0.0,2597.68
2026-01-05,ENV,ENVASES VZLOS.,335.0,400.0,335.0,350.0,790835.95,4.48,0.0,2597.68
2026-01-05,FNC,FAB.N.CEMENTOS,130.0,149.0,149.0,130.0,2980.0,0.0,0.0,2597.68
2026-01-05,GMC.B,G.MANTRA CLASE B,3000.0,4000.0,3100.0,4000.0,112200.0,33.33,0.0,2597.68
2026-01-05,GZL,GRUPO ZULIANO,182.95,215.0,150.0,210.0,397010.0,14.79,0.0,2597.68
2026-01-05,IVC.A,"INVACA I. C. ""A""",420.0,503.99,500.0,501.0,757881.36,19.29,0.0,2597.68
2026-01-05,IVC.B,"INVACA I. C. ""B""",200.0,225.0,225.0,225.0,562500.0,12.5,0.0,2597.68
2026-01-05,MTC.B,"MONTESCO  ""B""",140.0,180.0,160.0,160.0,238040.0,14.29,0.0,2597.68
2026-01-05,MVZ.A,MERCANTIL S.(A),2000.0,2270.0,2270.0,2270.0,6810.0,13.5,0.0,2597.68
2026-01-05,MVZ.B,MERCANTIL S.(B),2000.0,2210.0,2200.0,2210.0,341050.0,10.5,0.0,2597.68
2026-01-05,PCP.B,"F.PETROLIA ""B""",135.0,160.0,160.0,160.0,64480.0,18.52,0.0,2597.68
2026-01-05,PGR,PROAGRO,70.0,83.0,65.0,81.99,1138650.71,17.13,0.0,2597.68
2026-01-05,PIV.B,"PIVCA CLASE ""B""",18000.0,21599.0,21500.0,21599.0,408599.0,19.99,0.0,2597.68
2026-01-05,PTN,PROTINAL,237.0,284.0,210.0,284.0,1101734.0,19.83,0.0,2597.68
2026-01-05,RST,RON STA. TERESA,98.0,115.0,112.0,115.0,52571.0,17.35,0.0,2597.68
2026-01-05,RST.B,"R.S.TERESA ""B""",90.0,107.95,105.0,107.95,1083114.25,19.94,0.0,2597.68
2026-01-05,SVS,"SIVENSA, S.A.",199.97,215.0,201.0,199.97,2440.0,0.0,0.0,2597.68
2026-01-05,TDV.D,CANTV CLASE (D),218.0,260.0,250.0,260.0,741120.0,19.27,0.0,2597.68
2026-01-02,ABC.A,"BCO. CARIBE ""A""",425.0,480.0,400.02,480.0,142512.48,12.94,0.0,2230.81
2026-01-02,BNC,BCO.NAC.CREDITO,550.0,600.0,550.0,599.0,741214.0,8.91,0.0,2230.81
2026-01-02,BPV,BCO. PROVINCIAL,67.9,73.0,63.05,72.0,1173105.85,6.04,0.0,2230.81
2026-01-02,BVCC,BOLSA V. CCAS.,205.0,255.0,202.0,255.0,948596.0,24.39,0.0,2230.81
2026-01-02,BVL,B.DE VENEZUELA,540.0,600.0,435.0,585.0,298632.84,8.33,0.0,2230.81
2026-01-02,CCP.B,"C.CAPITAL ""B""",49.0,55.0,50.0,55.0,49300.0,12.24,0.0,2230.81
2026-01-02,CCR,CR.CARABOBO,3000.0,3600.0,2900.0,3600.0,211600.0,20.0,0.0,2230.81
2026-01-02,CGQ,CORP.GPO.QUIM.,495.0,590.0,590.0,590.0,51330.0,19.19,0.0,2230.81
2026-01-02,CRM.A,CORIMON C.A.,205.0,220.0,175.0,220.0,174770.0,7.32,0.0,2230.81
2026-01-02,DOM,DOMINGUEZ & CIA,222.0,245.0,190.0,245.0,69934.0,10.36,0.0,2230.81
2026-01-02,EFE,PRODUCTOS EFE,53.0,63.0,43.0,62.0,61700.0,16.98,0.0,2230.81
2026-01-02,ENV,ENVASES VZLOS.,335.0,335.0,280.0,335.0,46474.6,0.0,0.0,2230.81
2026-01-02,FNC,FAB.N.CEMENTOS,125.0,149.0,120.25,130.0,17491.45,4.0,0.0,2230.81
2026-01-02,GMC.B,G.MANTRA CLASE B,3000.0,3000.0,3000.0,3000.0,39000.0,0.0,0.0,2230.81
2026-01-02,GZL,GRUPO ZULIANO,153.99,183.0,150.0,182.95,30304.95,18.81,0.0,2230.81
2026-01-02,ICP.B,I.CRECEPYMES -B-,17.0,20.0,14.11,15.05,26912.96,-11.47,0.0,2230.81
2026-01-02,IVC.A,"INVACA I. C. ""A""",398.99,420.0,380.01,420.0,42570.33,5.27,0.0,2230.81
2026-01-02,IVC.B,"INVACA I. C. ""B""",200.0,225.0,210.0,200.0,5880.0,0.0,0.0,2230.81
2026-01-02,MPA,"MANPA, C.A. SACA",27.0,31.0,28.0,28.5,379277.0,5.56,0.0,2230.81
2026-01-02,MTC.B,"MONTESCO  ""B""",143.0,170.0,115.0,140.0,16537.1,-2.1,0.0,2230.81
2026-01-02,MVZ.A,MERCANTIL S.(A),1900.0,2000.0,1525.0,2000.0,384075.0,5.26,0.0,2230.81
2026-01-02,MVZ.B,MERCANTIL S.(B),1844.0,2000.0,2000.0,2000.0,334000.0,8.46,0.0,2230.81
2026-01-02,PCP.B,"F.PETROLIA ""B""",139.9,139.95,115.0,135.0,113461.65,-3.5,0.0,2230.81
2026-01-02,PGR,PROAGRO,70.0,70.0,61.0,70.0,370740.0,0.0,0.0,2230.81
2026-01-02,PIV.B,"PIVCA CLASE ""B""",15800.0,18000.0,18000.0,18000.0,18000.0,13.92,0.0,2230.81
2026-01-02,PTN,PROTINAL,230.0,250.0,205.0,237.0,156444.0,3.04,0.0,2230.81
2026-01-02,RST,RON STA. TERESA,93.99,98.0,76.0,98.0,1847225.21,4.27,0.0,2230.81
2026-01-02,RST.B,"R.S.TERESA ""B""",87.0,95.0,85.0,90.0,463070.0,3.45,0.0,2230.81
2026-01-02,SVS,"SIVENSA, S.A.",199.94,199.97,165.0,199.97,105615.88,0.02,0.0,2230.81
2026-01-02,TDV.D,CANTV CLASE (D),210.0,220.0,180.0,218.0,358988.74,3.81,0.0,2230.81
2026-01-02,TPG,T. PALO GRANDE,6.99,8.0,7.0,7.55,264401.22,8.01,0.0,2230.81
2025-12-30,ABC.A,"BCO. CARIBE ""A""",409.0,450.0,380.0,425.0,614456.26,3.91,0.0,2082.26
2025-12-30,BNC,BCO.NAC.CREDITO,530.0,550.0,500.0,550.0,370385.0,3.77,0.0,2082.26
2025-12-30,BPV,BCO. PROVINCIAL,67.0,70.0,55.0,67.9,679579.5,1.34,0.0,2082.26
2025-12-30,BVCC,BOLSA V. CCAS.,170.0,205.0,185.0,205.0,1160526.8,20.59,0.0,2082.26
2025-12-30,BVL,B.DE VENEZUELA,485.0,549.0,450.01,540.0,970898.25,11.34,0.0,2082.26
2025-12-30,CCP.B,"C.CAPITAL ""B""",48.99,55.19,49.0,49.0,84440.9,0.02,0.0,2082.26
2025-12-30,CCR,CR.CARABOBO,3000.0,3000.0,2702.0,3000.0,1450806.0,0.0,0.0,2082.26
2025-12-30,CGQ,CORP.GPO.QUIM.,451.0,520.0,365.0,495.0,177371.0,9.76,0.0,2082.26
2025-12-30,CRM.A,CORIMON C.A.,175.0,205.0,171.0,205.0,108441.9,17.14,0.0,2082.26
2025-12-30,DOM,DOMINGUEZ & CIA,195.0,222.0,222.0,222.0,70818.0,13.85,0.0,2082.26
2025-12-30,EFE,PRODUCTOS EFE,45.0,53.99,40.0,53.0,396637.91,17.78,0.0,2082.26
2025-12-30,ENV,ENVASES VZLOS.,290.0,335.0,314.99,335.0,89209.38,15.52,0.0,2082.26
2025-12-30,FNC,FAB.N.CEMENTOS,117.0,139.0,95.0,125.0,27214.0,6.84,0.0,2082.26
2025-12-30,GMC.B,G.MANTRA CLASE B,2780.0,3000.0,2600.0,3000.0,101200.0,7.91,0.0,2082.26
2025-12-30,GZL,GRUPO ZULIANO,153.99,153.99,145.0,153.99,99115.62,0.0,0.0,2082.26
2025-12-30,ICP.B,I.CRECEPYMES -B-,17.0,17.5,13.65,17.0,6445.65,0.0,0.0,2082.26
2025-12-30,IVC.A,"INVACA I. C. ""A""",398.99,398.99,398.99,398.99,59050.52,0.0,0.0,2082.26
2025-12-30,IVC.B,"INVACA I. C. ""B""",179.99,210.0,149.5,200.0,93891.43,11.12,0.0,2082.26
2025-12-30,MPA,"MANPA, C.A. SACA",24.0,27.0,25.85,27.0,138676.1,12.5,0.0,2082.26
2025-12-30,MTC.B,"MONTESCO  ""B""",120.8,144.0,95.01,143.0,62970.08,18.38,0.0,2082.26
2025-12-30,MVZ.A,MERCANTIL S.(A),1715.0,1950.0,1700.0,1900.0,238440.0,10.79,0.0,2082.26
2025-12-30,MVZ.B,MERCANTIL S.(B),1650.0,1975.0,1649.0,1844.0,793686.0,11.76,0.0,2082.26
2025-12-30,PCP.B,"F.PETROLIA ""B""",139.98,140.0,112.0,139.9,188316.6,-0.06,0.0,2082.26
2025-12-30,PGR,PROAGRO,50.0,71.0,52.0,70.0,50809.6,40.0,0.0,2082.26
2025-12-30,PIV.B,"PIVCA CLASE ""B""",14769.99,15999.0,15800.0,15800.0,221798.0,6.97,0.0,2082.26
2025-12-30,PTN,PROTINAL,200.0,239.5,190.0,230.0,568105.0,15.0,0.0,2082.26
2025-12-30,RST,RON STA. TERESA,86.99,93.99,80.0,93.99,288157.52,8.05,0.0,2082.26
2025-12-30,RST.B,"R.S.TERESA ""B""",79.0,87.95,72.0,87.0,150928.3,10.13,0.0,2082.26
2025-12-30,SVS,"SIVENSA, S.A.",199.97,199.97,165.01,199.94,516960.49,-0.02,0.0,2082.26
2025-12-30,TDV.D,CANTV CLASE (D),190.0,215.0,153.0,210.0,823453.0,10.53,0.0,2082.26
2025-12-30,TPG,T. PALO GRANDE,7.0,7.0,6.51,6.99,212827.06,-0.14,0.0,2082.26
2025-12-29,ABC.A,"BCO. CARIBE ""A""",350.0,410.0,349.0,409.0,202495.0,16.86,0.0,1969.02
2025-12-29,BNC,BCO.NAC.CREDITO,477.99,550.0,470.0,530.0,1024700.37,10.88,0.0,1969.02
2025-12-29,BPV,BCO. PROVINCIAL,49.5,67.0,50.0,67.0,1686975.14,35.35,0.0,1969.02
2025-12-29,BVCC,BOLSA V. CCAS.,159.99,190.0,158.0,170.0,1281597.86,6.26,0.0,1969.02
2025-12-29,BVL,B.DE VENEZUELA,350.0,485.0,349.0,485.0,2193978.0,38.57,0.0,1969.02
2025-12-29,CCP.B,"C.CAPITAL ""B""",42.0,48.99,41.0,48.99,133609.34,16.64,0.0,1969.02
2025-12-29,CCR,CR.CARABOBO,3200.0,3830.0,2601.0,3000.0,363232.0,-6.25,0.0,1969.02
2025-12-29,CGQ,CORP.GPO.QUIM.,450.0,500.0,451.0,451.0,28530.0,0.22,0.0,1969.02
2025-12-29,CRM.A,CORIMON C.A.,170.0,185.0,170.0,175.0,129985.0,2.94,0.0,1969.02
2025-12-29,DOM,DOMINGUEZ & CIA,169.85,195.0,149.0,195.0,2002535.38,14.81,0.0,1969.02
2025-12-29,EFE,PRODUCTOS EFE,39.97,46.5,42.0,45.0,53736.5,12.58,0.0,1969.02
2025-12-29,ENV,ENVASES VZLOS.,249.0,290.0,230.0,290.0,595640.0,16.47,0.0,1969.02
2025-12-29,FNC,FAB.N.CEMENTOS,98.0,117.0,88.01,117.0,134562.5,19.39,0.0,1969.02
2025-12-29,GZL,GRUPO ZULIANO,129.0,154.0,110.0,153.99,52611.39,19.37,0.0,1969.02
2025-12-29,ICP.B,I.CRECEPYMES -B-,16.0,17.5,17.0,17.0,51142.9,6.25,0.0,1969.02
2025-12-29,IVC.A,"INVACA I. C. ""A""",368.0,400.0,370.0,398.99,31105.66,8.42,0.0,1969.02
2025-12-29,IVC.B,"INVACA I. C. ""B""",150.0,179.99,149.5,179.99,280547.2,19.99,0.0,1969.02
2025-12-29,MPA,"MANPA, C.A. SACA",21.0,25.0,22.0,24.0,299287.6,14.29,0.0,1969.02
2025-12-29,MTC.B,"MONTESCO  ""B""",92.94,120.8,90.0,120.8,226123.0,29.98,0.0,1969.02
2025-12-29,MVZ.A,MERCANTIL S.(A),1432.99,1719.0,1400.0,1715.0,4011424.52,19.68,0.0,1969.02
2025-12-29,MVZ.B,MERCANTIL S.(B),1500.0,1650.0,1500.0,1650.0,214276.0,10.0,0.0,1969.02
2025-12-29,PCP.B,"F.PETROLIA ""B""",125.0,145.0,105.05,139.98,87751.24,11.98,0.0,1969.02
2025-12-29,PGR,PROAGRO,49.0,50.0,47.0,50.0,1078089.0,2.04,0.0,1969.02
2025-12-29,PIV.B,"PIVCA CLASE ""B""",14780.0,14769.99,13900.0,14769.99,117289.93,-0.07,0.0,1969.02
2025-12-29,PTN,PROTINAL,169.0,200.0,137.56,200.0,94416.8,18.34,0.0,1969.02
2025-12-29,RST,RON STA. TERESA,78.79,93.0,70.0,86.99,376774.27,10.41,0.0,1969.02
2025-12-29,RST.B,"R.S.TERESA ""B""",74.97,80.0,65.0,79.0,381033.0,5.38,0.0,1969.02
2025-12-29,SVS,"SIVENSA, S.A.",189.98,199.99,178.0,199.97,63681.51,5.26,0.0,1969.02
2025-12-29,TDV.D,CANTV CLASE (D),163.0,190.0,135.5,190.0,249448.3,16.56,0.0,1969.02
2025-12-29,TPG,T. PALO GRANDE,6.1,7.0,6.1,7.0,97686.14,14.75,0.0,1969.02
2025-12-26,ABC.A,"BCO. CARIBE ""A""",335.0,350.0,300.0,350.0,62563.0,4.48,0.0,1605.73
2025-12-26,ARC.B,"ARCA INM.VAL.""B""",415.0,539.49,290.51,480.0,27547.96,15.66,0.0,1605.73
2025-12-26,BNC,BCO.NAC.CREDITO,454.9,477.99,450.0,477.99,269353.78,5.08,0.0,1605.73
2025-12-26,BPV,BCO. PROVINCIAL,49.5,52.0,45.5,49.5,1229811.97,0.0,0.0,1605.73
2025-12-26,BVCC,BOLSA V. CCAS.,150.0,160.0,150.0,159.99,497109.8,6.66,0.0,1605.73
2025-12-26,BVL,B.DE VENEZUELA,300.0,350.0,300.0,350.0,426320.0,16.67,0.0,1605.73
2025-12-26,CCP.B,"C.CAPITAL ""B""",39.0,46.79,37.01,42.0,70294.71,7.69,0.0,1605.73
2025-12-26,CCR,CR.CARABOBO,3560.0,4268.0,3003.0,3200.0,298863.0,-10.11,0.0,1605.73
2025-12-26,CGQ,CORP.GPO.QUIM.,422.0,450.0,350.0,450.0,32340.0,6.64,0.0,1605.73
2025-12-26,CRM.A,CORIMON C.A.,160.0,192.0,160.0,170.0,40386.0,6.25,0.0,1605.73
2025-12-26,DOM,DOMINGUEZ & CIA,169.88,169.88,150.0,169.85,62957.92,-0.02,0.0,1605.73
2025-12-26,EFE,PRODUCTOS EFE,39.5,39.97,39.0,39.97,92490.72,1.19,0.0,1605.73
2025-12-26,ENV,ENVASES VZLOS.,250.0,249.99,249.0,249.0,62008.92,-0.4,0.0,1605.73
2025-12-26,FNC,FAB.N.CEMENTOS,98.0,102.0,98.0,98.0,13004.0,0.0,0.0,1605.73
2025-12-26,GZL,GRUPO ZULIANO,129.0,125.0,124.0,129.0,4614.0,0.0,0.0,1605.73
2025-12-26,ICP.B,I.CRECEPYMES -B-,18.85,18.8,15.09,16.0,34079.84,-15.12,0.0,1605.73
2025-12-26,IVC.A,"INVACA I. C. ""A""",371.0,368.0,368.0,368.0,36800.0,-0.81,0.0,1605.73
2025-12-26,IVC.B,"INVACA I. C. ""B""",145.0,165.0,144.98,150.0,33665.0,3.45,0.0,1605.73
2025-12-26,MPA,"MANPA, C.A. SACA",18.75,21.0,18.75,21.0,122966.25,12.0,0.0,1605.73
2025-12-26,MTC.B,"MONTESCO  ""B""",92.94,120.81,66.1,92.94,20021.36,0.0,0.0,1605.73
2025-12-26,MVZ.A,MERCANTIL S.(A),1386.0,1440.0,1111.0,1432.99,421030.09,3.39,0.0,1605.73
2025-12-26,MVZ.B,MERCANTIL S.(B),1388.0,1500.0,1350.0,1500.0,172888.75,8.07,0.0,1605.73
2025-12-26,PCP.B,"F.PETROLIA ""B""",140.0,140.0,125.0,125.0,147395.0,-10.71,0.0,1605.73
2025-12-26,PGR,PROAGRO,49.0,50.0,49.0,49.0,278545.88,0.0,0.0,1605.73
2025-12-26,PIV.B,"PIVCA CLASE ""B""",14648.99,14780.0,14648.99,14780.0,162409.99,0.89,0.0,1605.73
2025-12-26,PTN,PROTINAL,170.0,169.99,155.0,169.0,84191.16,-0.59,0.0,1605.73
2025-12-26,RST,RON STA. TERESA,75.0,79.0,70.0,78.79,293389.37,5.05,0.0,1605.73
2025-12-26,RST.B,"R.S.TERESA ""B""",67.97,75.0,63.5,74.97,141710.39,10.3,0.0,1605.73
2025-12-26,SVS,"SIVENSA, S.A.",179.99,200.0,163.0,189.98,35731.42,5.55,0.0,1605.73
2025-12-26,TDV.D,CANTV CLASE (D),140.0,163.0,140.0,163.0,129968.45,16.43,0.0,1605.73
2025-12-26,TPG,T. PALO GRANDE,6.0,6.79,6.0,6.1,213372.03,1.67,0.0,1605.73
2025-12-23,ABC.A,"BCO. CARIBE ""A""",316.0,335.0,320.0,335.0,68395.0,6.01,0.0,1554.83
2025-12-23,BNC,BCO.NAC.CREDITO,440.0,470.0,439.0,454.9,726729.44,3.39,0.0,1554.83
2025-12-23,BPV,BCO. PROVINCIAL,49.5,51.5,48.57,49.5,930978.22,0.0,0.0,1554.83
2025-12-23,BVCC,BOLSA V. CCAS.,159.75,183.0,142.01,150.0,1377113.61,-6.1,0.0,1554.83
2025-12-23,BVL,B.DE VENEZUELA,299.7,309.99,295.0,300.0,411099.94,0.1,0.0,1554.83
2025-12-23,CCP.B,"C.CAPITAL ""B""",38.29,44.99,38.29,39.0,127171.25,1.85,0.0,1554.83
2025-12-23,CCR,CR.CARABOBO,3600.0,4000.0,3500.0,3560.0,255223.0,-1.11,0.0,1554.83
2025-12-23,CGQ,CORP.GPO.QUIM.,422.0,422.0,337.63,422.0,26079.63,0.0,0.0,1554.83
2025-12-23,CRM.A,CORIMON C.A.,169.96,170.0,160.0,160.0,168943.47,-5.86,0.0,1554.83
2025-12-23,DOM,DOMINGUEZ & CIA,169.9,169.88,160.0,169.88,41277.54,-0.01,0.0,1554.83
2025-12-23,EFE,PRODUCTOS EFE,42.0,42.0,36.0,39.5,35830.06,-5.95,0.0,1554.83
2025-12-23,ENV,ENVASES VZLOS.,250.0,250.0,223.8,250.0,161855.0,0.0,0.0,1554.83
2025-12-23,FNC,FAB.N.CEMENTOS,98.0,100.0,83.02,98.0,6835.9,0.0,0.0,1554.83
2025-12-23,GMC.B,G.MANTRA CLASE B,2750.0,2800.0,2750.0,2780.0,16680.0,1.09,0.0,1554.83
2025-12-23,GZL,GRUPO ZULIANO,130.0,129.0,129.0,129.0,32637.0,-0.77,0.0,1554.83
2025-12-23,ICP.B,I.CRECEPYMES -B-,18.85,18.0,17.98,18.85,5809.02,0.0,0.0,1554.83
2025-12-23,IVC.A,"INVACA I. C. ""A""",371.0,368.0,367.95,371.0,11039.7,0.0,0.0,1554.83
2025-12-23,IVC.B,"INVACA I. C. ""B""",142.0,145.0,144.0,145.0,239180.0,2.11,0.0,1554.83
2025-12-23,MPA,"MANPA, C.A. SACA",18.75,21.0,18.75,18.75,144855.75,0.0,0.0,1554.83
2025-12-23,MTC.B,"MONTESCO  ""B""",71.5,92.94,92.94,92.94,50094.66,29.99,0.0,1554.83
2025-12-23,MVZ.A,MERCANTIL S.(A),1399.99,1400.0,1330.0,1386.0,331114.74,-1.0,0.0,1554.83
2025-12-23,MVZ.B,MERCANTIL S.(B),1324.5,1398.99,1324.5,1388.0,222947.5,4.79,0.0,1554.83
2025-12-23,PCP.B,"F.PETROLIA ""B""",125.0,140.0,101.0,140.0,148700.0,12.0,0.0,1554.83
2025-12-23,PGR,PROAGRO,48.0,49.97,48.0,49.0,26378.6,2.08,0.0,1554.83
2025-12-23,PIV.B,"PIVCA CLASE ""B""",14959.0,14785.0,14648.99,14648.99,206306.93,-2.07,0.0,1554.83
2025-12-23,PTN,PROTINAL,169.0,183.0,150.0,170.0,32752.89,0.59,0.0,1554.83
2025-12-23,RST,RON STA. TERESA,75.0,80.0,72.99,75.0,390801.39,0.0,0.0,1554.83
2025-12-23,RST.B,"R.S.TERESA ""B""",68.0,67.99,67.96,67.97,55259.47,-0.04,0.0,1554.83
2025-12-23,SVS,"SIVENSA, S.A.",185.0,185.0,179.99,179.99,74625.5,-2.71,0.0,1554.83
2025-12-23,TDV.D,CANTV CLASE (D),144.99,149.99,137.0,140.0,376290.94,-3.44,0.0,1554.83
2025-12-23,TPG,T. PALO GRANDE,6.45,6.35,5.99,6.0,115325.79,-6.98,0.0,1554.83
2025-12-22,ABC.A,"BCO. CARIBE ""A""",315.0,325.0,310.0,316.0,184581.0,0.32,0.0,1548.78
2025-12-22,BNC,BCO.NAC.CREDITO,440.0,475.0,440.0,440.0,731155.0,0.0,0.0,1548.78
2025-12-22,BPV,BCO. PROVINCIAL,52.48,53.5,49.0,49.5,1395247.73,-5.68,0.0,1548.78
2025-12-22,BVCC,BOLSA V. CCAS.,149.99,175.0,145.0,159.75,550981.32,6.51,0.0,1548.78
2025-12-22,BVL,B.DE VENEZUELA,299.99,315.0,280.01,299.7,1893072.63,-0.1,0.0,1548.78
2025-12-22,CCP.B,"C.CAPITAL ""B""",38.34,38.4,38.0,38.29,82722.8,-0.13,0.0,1548.78
2025-12-22,CCR,CR.CARABOBO,3800.0,4559.0,3500.0,3600.0,367107.01,-5.26,0.0,1548.78
2025-12-22,CGQ,CORP.GPO.QUIM.,421.0,425.0,418.0,422.0,58240.0,0.24,0.0,1548.78
2025-12-22,CRM.A,CORIMON C.A.,169.96,170.0,160.0,169.96,108438.68,0.0,0.0,1548.78
2025-12-22,DOM,DOMINGUEZ & CIA,170.0,170.0,161.0,169.9,56207.5,-0.06,0.0,1548.78
2025-12-22,EFE,PRODUCTOS EFE,40.0,45.0,33.01,42.0,54999.51,5.0,0.0,1548.78
2025-12-22,ENV,ENVASES VZLOS.,229.0,255.0,230.0,250.0,85065.0,9.17,0.0,1548.78
2025-12-22,FNC,FAB.N.CEMENTOS,98.0,108.99,102.0,98.0,5540.23,0.0,0.0,1548.78
2025-12-22,GMC.B,G.MANTRA CLASE B,2750.0,2750.0,2749.0,2750.0,96245.0,0.0,0.0,1548.78
2025-12-22,GZL,GRUPO ZULIANO,109.0,130.0,129.0,130.0,21315.0,19.27,0.0,1548.78
2025-12-22,ICP.B,I.CRECEPYMES -B-,17.39,20.0,13.92,18.85,38183.66,8.4,0.0,1548.78
2025-12-22,IVC.A,"INVACA I. C. ""A""",370.0,374.99,371.0,371.0,158847.85,0.27,0.0,1548.78
2025-12-22,IVC.B,"INVACA I. C. ""B""",142.0,149.99,130.01,142.0,12839.5,0.0,0.0,1548.78
2025-12-22,MPA,"MANPA, C.A. SACA",18.0,19.0,17.7,18.75,76746.3,4.17,0.0,1548.78
2025-12-22,MTC.B,"MONTESCO  ""B""",71.96,80.0,71.0,71.5,66265.16,-0.64,0.0,1548.78
2025-12-22,MVZ.A,MERCANTIL S.(A),1399.99,1400.0,1330.0,1399.99,649384.78,0.0,0.0,1548.78
2025-12-22,MVZ.B,MERCANTIL S.(B),1244.99,1330.0,1324.5,1324.5,266373.72,6.39,0.0,1548.78
2025-12-22,PCP.B,"F.PETROLIA ""B""",105.0,125.0,105.0,125.0,90196.39,19.05,0.0,1548.78
2025-12-22,PGR,PROAGRO,47.0,49.99,45.0,48.0,171795.9,2.13,0.0,1548.78
2025-12-22,PIV.B,"PIVCA CLASE ""B""",13600.0,15000.0,12500.0,14959.0,899597.0,9.99,0.0,1548.78
2025-12-22,PTN,PROTINAL,169.0,179.97,137.01,169.0,287739.91,0.0,0.0,1548.78
2025-12-22,RST,RON STA. TERESA,70.0,79.0,68.0,75.0,218945.25,7.14,0.0,1548.78
2025-12-22,RST.B,"R.S.TERESA ""B""",69.0,73.0,61.58,68.0,70766.53,-1.45,0.0,1548.78
2025-12-22,SVS,"SIVENSA, S.A.",165.0,191.99,160.0,185.0,142263.67,12.12,0.0,1548.78
2025-12-22,TDV.D,CANTV CLASE (D),145.0,171.0,135.0,144.99,153306.61,-0.01,0.0,1548.78
2025-12-22,TPG,T. PALO GRANDE,6.0,7.19,6.0,6.45,47593.58,7.5,0.0,1548.78
2025-12-19,ABC.A,"BCO. CARIBE ""A""",290.0,315.0,280.0,315.0,189683.0,8.62,0.0,1565.28
2025-12-19,ARC.B,"ARCA INM.VAL.""B""",415.0,445.0,445.0,415.0,7120.0,0.0,0.0,1565.28
2025-12-19,BNC,BCO.NAC.CREDITO,409.0,444.57,410.0,440.0,1334958.28,7.58,0.0,1565.28
2025-12-19,BPV,BCO. PROVINCIAL,50.0,53.0,50.0,52.48,966341.34,4.96,0.0,1565.28
2025-12-19,BVCC,BOLSA V. CCAS.,140.98,150.0,135.0,149.99,421603.12,6.39,0.0,1565.28
2025-12-19,BVL,B.DE VENEZUELA,278.8,299.99,285.0,299.99,2236015.18,7.6,0.0,1565.28
2025-12-19,CCP.B,"C.CAPITAL ""B""",38.4,38.4,36.0,38.34,89747.64,-0.16,0.0,1565.28
2025-12-19,CCR,CR.CARABOBO,4000.0,4750.0,3500.0,3800.0,201289.0,-5.0,0.0,1565.28
2025-12-19,CGQ,CORP.GPO.QUIM.,419.0,425.0,400.0,421.0,19563.0,0.48,0.0,1565.28
2025-12-19,CRM.A,CORIMON C.A.,169.96,169.97,165.0,169.96,3729.4,0.0,0.0,1565.28
2025-12-19,DOM,DOMINGUEZ & CIA,150.0,179.0,147.0,170.0,166041.0,13.33,0.0,1565.28
2025-12-19,EFE,PRODUCTOS EFE,36.0,41.0,33.55,40.0,134980.2,11.11,0.0,1565.28
2025-12-19,ENV,ENVASES VZLOS.,220.89,235.0,215.0,229.0,592728.48,3.67,0.0,1565.28
2025-12-19,FNC,FAB.N.CEMENTOS,99.0,100.0,85.02,98.0,50183.44,-1.01,0.0,1565.28
